,Pole ID,Install Pole Date,Install Light Date and Time,Install Light Date,Street Light installed month,Street Light installed year,Street Light installed month and year,Head Style,Refractor,Light Type,Bracket Length,Pole Height,Pole Type,Number of Lights,Light Source,Wattage,Year 1 LE,Street Name,Neighbourhood
7115,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7116,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7117, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7118,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7119, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7120, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7121,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7122, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7123, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7124,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7125, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7126,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7127, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7128, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7129, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7130, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7131,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7132, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7133, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7134, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7135, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7136, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7137, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7138,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7139, ,,2018/11/27 00:00:00+00,11/27/2018,,,,,,,,,,,,,,,
7140,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7141, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7142, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7143,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7144, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7145, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7146,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7147,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7148,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7149, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7150, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7151,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7152, ,,2018/11/27 00:00:00+00,11/27/2018,,,,,,,,,,,,,,,
7153, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7154,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7155, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7156, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7157, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7158, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7159,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7160, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7161, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7162,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7163, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7164,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7165, ,2017/11/20 00:00:00+00,2017/11/20 00:00:00+00,11/20/2017,,,,,,,,,,,,,,,
7166, ,2017/11/20 00:00:00+00,2017/11/20 00:00:00+00,11/20/2017,,,,,,,,,,,,,,,
7167,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7168, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7169, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7170, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7171, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7172,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7173,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7174, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7175, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7176, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7177,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7178,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7179, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7180, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7181,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7182, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7183,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7184,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7185,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7186, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7187, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7188, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7189, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7190, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7191,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7192, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7193, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7194,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7195,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7196,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7197, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7198, ,2016/11/11 00:00:00+00,2016/11/11 00:00:00+00,11/11/2016,,,,,,,,,,,,,,,
7199,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7200, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7201, ,2016/01/04 00:00:00+00,2016/01/04 00:00:00+00,1/4/2016,,,,,,,,,,,,,,,
7202,0,2020/05/04 00:00:00+00,2020/05/04 00:00:00+00,5/4/2020,,,,,,,,,,,,,,,
7203,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7204,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7205, ,2017/03/14 00:00:00+00,2017/03/14 00:00:00+00,3/14/2017,,,,,,,,,,,,,,,
7206,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7207, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7208, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7209,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7210,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7211,0,2020/06/24 00:00:00+00,2020/06/24 00:00:00+00,6/24/2020,,,,,,,,,,,,,,,
7212,0,2020/06/24 00:00:00+00,2020/06/24 00:00:00+00,6/24/2020,,,,,,,,,,,,,,,
7213, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7214, ,2017/03/14 00:00:00+00,2017/03/14 00:00:00+00,3/14/2017,,,,,,,,,,,,,,,
7215, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7216,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7217, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7218,0,2020/12/16 00:00:00+00,2020/12/16 00:00:00+00,12/16/2020,,,,,,,,,,,,,,,
7219, ,2018/01/17 00:00:00+00,2018/01/17 00:00:00+00,1/17/2018,,,,,,,,,,,,,,,
7220, ,2018/01/17 00:00:00+00,2018/01/17 00:00:00+00,1/17/2018,,,,,,,,,,,,,,,
7221, ,,2018/01/17 00:00:00+00,1/17/2018,,,,,,,,,,,,,,,
7222, ,,2018/01/17 00:00:00+00,1/17/2018,,,,,,,,,,,,,,,
7223, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7224, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7225, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7226, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7227, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7228, ,2016/03/14 00:00:00+00,2016/03/14 00:00:00+00,3/14/2016,,,,,,,,,,,,,,,
7229, ,2017/03/14 00:00:00+00,2017/03/14 00:00:00+00,3/14/2017,,,,,,,,,,,,,,,
7230, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7231, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7232, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7233, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7234, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7235, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7236, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7237, ,2016/10/05 00:00:00+00,2016/10/05 00:00:00+00,10/5/2016,,,,,,,,,,,,,,,
7238, ,2016/10/05 00:00:00+00,2016/10/05 00:00:00+00,10/5/2016,,,,,,,,,,,,,,,
7239, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7240, ,,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7241, ,,2017/01/30 00:00:00+00,1/30/2017,,,,,,,,,,,,,,,
7242, ,,2017/01/30 00:00:00+00,1/30/2017,,,,,,,,,,,,,,,
7243, ,,2017/01/30 00:00:00+00,1/30/2017,,,,,,,,,,,,,,,
7244, ,,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7245, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7246, ,2017/03/14 00:00:00+00,2017/03/14 00:00:00+00,3/14/2017,,,,,,,,,,,,,,,
7247, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7248, ,,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7249, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7250, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7251, ,2017/03/14 00:00:00+00,2017/03/14 00:00:00+00,3/14/2017,,,,,,,,,,,,,,,
7252,0,2020/06/24 00:00:00+00,2020/06/24 00:00:00+00,6/24/2020,,,,,,,,,,,,,,,
7253, ,2017/11/01 00:00:00+00,2017/11/01 00:00:00+00,11/1/2017,,,,,,,,,,,,,,,
7254, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7255, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7256, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7257, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7258, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7259, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7260, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7261, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7262, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7263, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7264, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7265, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7266, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7267, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7268, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7269, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7270,0,2020/07/03 00:00:00+00,2020/07/03 00:00:00+00,7/3/2020,,,,,,,,,,,,,,,
7271, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7272, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7273, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7274, ,,2017/11/16 00:00:00+00,11/16/2017,,,,,,,,,,,,,,,
7275, ,2017/08/04 00:00:00+00,2017/08/04 00:00:00+00,8/4/2017,,,,,,,,,,,,,,,
7276, ,2019/11/20 00:00:00+00,2019/11/20 00:00:00+00,11/20/2019,,,,,,,,,,,,,,,
7277, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7278, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7279, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7280, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7281, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7282, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7283, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7284, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7285, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7286, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7287, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7288, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7289, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7290, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7291, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7292, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7293, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7294, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7295, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7296, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7297, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7298, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7299, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7300,0,2018/08/21 00:00:00+00,2018/08/21 00:00:00+00,8/21/2018,,,,,,,,,,,,,,,
7301, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7302, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7303, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7304, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7305, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7306, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7307, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7308, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7309, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7310, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7311, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7312, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7313, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7314, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7315, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7316, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7317, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7318, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7319, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7320, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7321, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7322, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7323, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7324, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7325, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7326, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7327, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7328, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7329, ,,2017/02/06 00:00:00+00,2/6/2017,,,,,,,,,,,,,,,
7330, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7331, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7332, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7333, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7334, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7335, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7336, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7337, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7338, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7339, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7340, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7341, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7342, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7343, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7344, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7345, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7346, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7347, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7348, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7349, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7350, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7351, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7352, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7353, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7354, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7355, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7356, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7357, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7358, ,2017/10/06 00:00:00+00,2017/10/06 00:00:00+00,10/6/2017,,,,,,,,,,,,,,,
7359, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
7360, ,2018/07/30 00:00:00+00,2018/07/30 00:00:00+00,7/30/2018,,,,,,,,,,,,,,,
